BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2013;780000386;780021788;N3120;1;;1
SSR_P;2013;780000386;780021788;NAUT;7;;6.93
SSR_P;2013;780000386;780021788;NCINF;8;;7.08
SSR_P;2013;780000386;780021788;M9999;1;1;1.54
SSR_P;2013;780000428;780002697;M1010;2;1;1.13
SSR_P;2013;780000428;780002697;M1180;2;;2.36
SSR_P;2013;780000428;780002697;M1320;5;2;5.21
SSR_P;2013;780000428;780002697;N241P;9;2;9.39
SSR_P;2013;780000428;780002697;N2430;;2;1.25
SSR_P;2013;780000428;780002697;N2460;1;1;1.8
SSR_P;2013;780000428;780002697;N2470;3;1;2.87
SSR_P;2013;780000428;780002697;N2500;47;5;51.76
SSR_P;2013;780000428;780002697;N2710;4;1;4.5
SSR_P;2013;780000428;780002697;N310H;1;;1
SSR_P;2013;780000428;780002697;N3120;2;;2
SSR_P;2013;780000428;780002697;NAUT;6;1;9.14
SSR_P;2013;780000428;780002697;NCINF;36;5;39.35
SSR_P;2013;780000428;780002697;M9999;9;3;8.7
SSR_P;2013;780001467;780018347;M1010;2;;2
SSR_P;2013;780001467;780018347;N241P;3;;3
SSR_P;2013;780001467;780018347;N2450;;1;0.6
SSR_P;2013;780001467;780018347;N2500;10;;10
SSR_P;2013;780001467;780018347;N310H;;1;0.5
SSR_P;2013;780001467;780018347;N3120;;1;0.5
SSR_P;2013;780001467;780018347;NCINF;7;;7
SSR_P;2013;780001467;780018347;M9999;2;;2
SSR_P;2013;780001657;780530010;M1140;7;;6.74
SSR_P;2013;780001657;780530010;M1180;2;;2
SSR_P;2013;780001657;780530010;N241P;1;;1
SSR_P;2013;780001657;780530010;N2430;;1;0.37
SSR_P;2013;780001657;780530010;N2450;3;;3
SSR_P;2013;780001657;780530010;N2460;1;2;2.71
SSR_P;2013;780001657;780530010;N2470;;2;1.99
SSR_P;2013;780001657;780530010;N2500;77;16;87.71
SSR_P;2013;780001657;780530010;N2710;1;3;2.92
SSR_P;2013;780001657;780530010;N310H;28;5;26.58
SSR_P;2013;780001657;780530010;N3120;1;1;1.91
SSR_P;2013;780001657;780530010;NCINF;4;;4.63
SSR_P;2013;780001657;780530010;M9999;9;;8.74
SSR_P;2013;780008298;750043994;M1320;2;;2
SSR_P;2013;780008298;750043994;N241P;;4;0.1
SSR_P;2013;780008298;750043994;N2470;;1;0.3
SSR_P;2013;780008298;750043994;N2500;10;;10
SSR_P;2013;780008298;750043994;N2710;;1;0.3
SSR_P;2013;780008298;750043994;N310H;;1;0.4
SSR_P;2013;780008298;750043994;N3120;;1;0.3
SSR_P;2013;780008298;750043994;NCINF;5;;5
SSR_P;2013;780008298;750043994;M9999;2;;2
SSR_P;2013;780018727;780018719;M1010;;1;0.5
SSR_P;2013;780018727;780018719;MAUT;;1;0.5
SSR_P;2013;780018727;780018719;N241P;;2;0.87
SSR_P;2013;780018727;780018719;N2500;8;1;8.16
SSR_P;2013;780018727;780018719;N3120;;1;0.5
SSR_P;2013;780018727;780018719;NCINF;5;1;5.24
SSR_P;2013;780018727;780018719;M9999;;2;1
SSR_P;2013;780140018;750005068;M1320;1;1;1.4
SSR_P;2013;780140018;750005068;M3020;1;;1
SSR_P;2013;780140018;750005068;N2450;;1;0.2
SSR_P;2013;780140018;750005068;N2460;;2;0.52
SSR_P;2013;780140018;750005068;N2470;;2;1.07
SSR_P;2013;780140018;750005068;N2500;7;;7
SSR_P;2013;780140018;750005068;N2710;;2;1
SSR_P;2013;780140018;750005068;N310H;3;1;3.5
SSR_P;2013;780140018;750005068;N3120;;1;0.5
SSR_P;2013;780140018;750005068;NAUT;4;2;4.95
SSR_P;2013;780140018;750005068;NCINF;10;9;14.02
SSR_P;2013;780140018;750005068;M9999;2;1;2.4
SSR_P;2013;780140075;750804114;M1010;1;2;1.67
SSR_P;2013;780140075;750804114;M3020;;1;0.62
SSR_P;2013;780140075;750804114;N2450;;1;0.22
SSR_P;2013;780140075;750804114;N2460;3;;3
SSR_P;2013;780140075;750804114;N2500;1;;0.84
SSR_P;2013;780140075;750804114;N2710;1;;0.98
SSR_P;2013;780140075;750804114;N310H;4;1;2.53
SSR_P;2013;780140075;750804114;N3120;1;1;1.38
SSR_P;2013;780140075;750804114;NAUT;;1;0.5
SSR_P;2013;780140075;750804114;NCINF;7;3;10.12
SSR_P;2013;780140075;750804114;M9999;1;3;2.29
SSR_P;2013;780150017;750005068;M1010;;6;1.93
SSR_P;2013;780150017;750005068;M1040;3;1;3.29
SSR_P;2013;780150017;750005068;M1180;2;;2
SSR_P;2013;780150017;750005068;MAUT;3;3;3.21
SSR_P;2013;780150017;750005068;N241P;8;2;9.59
SSR_P;2013;780150017;750005068;N2450;;1;0.5
SSR_P;2013;780150017;750005068;N2460;3;;3
SSR_P;2013;780150017;750005068;N2470;2;;2
SSR_P;2013;780150017;750005068;N2500;24;;24
SSR_P;2013;780150017;750005068;N310H;1;;1
SSR_P;2013;780150017;750005068;N3120;;1;0.9
SSR_P;2013;780150017;750005068;NCINF;19;1;19.25
SSR_P;2013;780150017;750005068;M9999;8;10;10.43
SSR_P;2013;780150033;780020715;M1010;;2;0.25
SSR_P;2013;780150033;780020715;MAUT;;2;0.21
SSR_P;2013;780150033;780020715;N241P;;1;0.37
SSR_P;2013;780150033;780020715;N2500;8;5;9.67
SSR_P;2013;780150033;780020715;N2710;;1;0.2
SSR_P;2013;780150033;780020715;N3120;;1;0.23
SSR_P;2013;780150033;780020715;NAUT;;20;3.22
SSR_P;2013;780150033;780020715;NCINF;3;7;5.78
SSR_P;2013;780150033;780020715;M9999;;4;0.46
SSR_P;2013;780150066;780808614;M1010;;12;1.84
SSR_P;2013;780150066;780808614;M1040;;4;0.29
SSR_P;2013;780150066;780808614;M1120;;1;0.08
SSR_P;2013;780150066;780808614;M1150;;1;0.04
SSR_P;2013;780150066;780808614;M1180;5;;4.03
SSR_P;2013;780150066;780808614;M1190;;1;0.04
SSR_P;2013;780150066;780808614;M1320;3;;2.61
SSR_P;2013;780150066;780808614;MAUT;;1;0.1
SSR_P;2013;780150066;780808614;N241P;10;8;12.87
SSR_P;2013;780150066;780808614;N2430;2;;1.25
SSR_P;2013;780150066;780808614;N2450;;1;0.52
SSR_P;2013;780150066;780808614;N2460;3;;2.73
SSR_P;2013;780150066;780808614;N2470;1;;0.96
SSR_P;2013;780150066;780808614;N2500;45;5;45.27
SSR_P;2013;780150066;780808614;N2710;2;;1.25
SSR_P;2013;780150066;780808614;N310H;;2;0.59
SSR_P;2013;780150066;780808614;N3120;1;;1
SSR_P;2013;780150066;780808614;NAUT;28;4;29.19
SSR_P;2013;780150066;780808614;NCINF;32;6;31.82
SSR_P;2013;780150066;780808614;M9999;8;20;9.03
SSR_P;2013;780300075;780000485;M1040;12;;12
SSR_P;2013;780300075;780000485;M1070;;1;0.2
SSR_P;2013;780300075;780000485;M1150;;2;1
SSR_P;2013;780300075;780000485;MAUT;;1;0.1
SSR_P;2013;780300075;780000485;N241P;4;;4
SSR_P;2013;780300075;780000485;N2450;1;1;1.6
SSR_P;2013;780300075;780000485;N2500;6;8;7.2
SSR_P;2013;780300075;780000485;N2710;1;;1
SSR_P;2013;780300075;780000485;N310H;;1;0.8
SSR_P;2013;780300075;780000485;N3120;;1;0.6
SSR_P;2013;780300075;780000485;NCINF;8;21;14.5
SSR_P;2013;780300075;780000485;M9999;12;4;13.3
SSR_P;2013;780300083;780000493;M1010;;9;5.93
SSR_P;2013;780300083;780000493;M1040;2;4;3.63
SSR_P;2013;780300083;780000493;M1070;;1;0.2
SSR_P;2013;780300083;780000493;M1180;1;;1
SSR_P;2013;780300083;780000493;M1320;1;1;1.8
SSR_P;2013;780300083;780000493;N241P;14;0;14
SSR_P;2013;780300083;780000493;N2450;0;2;1.6
SSR_P;2013;780300083;780000493;N2460;2;1;2.8
SSR_P;2013;780300083;780000493;N2470;0;1;0.5
SSR_P;2013;780300083;780000493;N2500;21;7;27.29
SSR_P;2013;780300083;780000493;N2710;0;1;0.8
SSR_P;2013;780300083;780000493;N310H;3;0;3
SSR_P;2013;780300083;780000493;N3120;1;1;1.6
SSR_P;2013;780300083;780000493;NAUT;46;8;53
SSR_P;2013;780300083;780000493;NCINF;21;6;26.89
SSR_P;2013;780300083;780000493;M9999;4;15;12.56
SSR_P;2013;780300109;920000395;M1010;;3;1.56
SSR_P;2013;780300109;920000395;M1320;;2;1.42
SSR_P;2013;780300109;920000395;N241P;2;2;3.21
SSR_P;2013;780300109;920000395;N2430;;1;0.34
SSR_P;2013;780300109;920000395;N2450;;1;0.22
SSR_P;2013;780300109;920000395;N2460;1;;1
SSR_P;2013;780300109;920000395;N2500;23;1;23.71
SSR_P;2013;780300109;920000395;N2710;;1;0.5
SSR_P;2013;780300109;920000395;N3120;;1;0.8
SSR_P;2013;780300109;920000395;NAUT;13;4;15.79
SSR_P;2013;780300109;920000395;NCINF;11;4;12.85
SSR_P;2013;780300109;920000395;M9999;;5;2.98
SSR_P;2013;780300166;310021258;M1010;1;1;1.87
SSR_P;2013;780300166;310021258;M1320;1;1;1.65
SSR_P;2013;780300166;310021258;N241P;1;2;2.1
SSR_P;2013;780300166;310021258;N2450;;1;0.15
SSR_P;2013;780300166;310021258;N2470;;1;0.57
SSR_P;2013;780300166;310021258;N2500;8;21;17.51
SSR_P;2013;780300166;310021258;N2710;;2;1
SSR_P;2013;780300166;310021258;N3120;1;;1
SSR_P;2013;780300166;310021258;NCINF;11;7;12.63
SSR_P;2013;780300166;310021258;M9999;2;2;3.52
SSR_P;2013;780300208;780000576;M1010;;1;0.77
SSR_P;2013;780300208;780000576;M1320;;1;0.5
SSR_P;2013;780300208;780000576;N241P;2;;2
SSR_P;2013;780300208;780000576;N2450;;1;0.4
SSR_P;2013;780300208;780000576;N2500;5;7;11.32
SSR_P;2013;780300208;780000576;N2710;;1;0.14
SSR_P;2013;780300208;780000576;N3120;;1;0.5
SSR_P;2013;780300208;780000576;NAUT;;1;0.5
SSR_P;2013;780300208;780000576;NCINF;5;5;6.75
SSR_P;2013;780300208;780000576;M9999;;2;1.27
SSR_P;2013;780300224;310021225;M1010;1;;1
SSR_P;2013;780300224;310021225;M1320;2;;2
SSR_P;2013;780300224;310021225;N241P;2;2;3
SSR_P;2013;780300224;310021225;N2460;;1;0.8
SSR_P;2013;780300224;310021225;N2500;18;1;18.63
SSR_P;2013;780300224;310021225;N2710;1;;1
SSR_P;2013;780300224;310021225;N3120;;2;1
SSR_P;2013;780300224;310021225;NCINF;12;2;13.12
SSR_P;2013;780300224;310021225;M9999;3;;3
SSR_P;2013;780300448;310021209;M1010;;3;1.54
SSR_P;2013;780300448;310021209;M1320;1;2;1.8
SSR_P;2013;780300448;310021209;N241P;2;1;2.73
SSR_P;2013;780300448;310021209;N2460;1;;0.99
SSR_P;2013;780300448;310021209;N2500;13;13;19.65
SSR_P;2013;780300448;310021209;N2710;;2;1.05
SSR_P;2013;780300448;310021209;N3120;1;;0.85
SSR_P;2013;780300448;310021209;NAUT;1;;1
SSR_P;2013;780300448;310021209;NCINF;10;8;12.57
SSR_P;2013;780300448;310021209;M9999;1;5;3.34
SSR_P;2013;780420022;750042590;M1010;2;3;4.12
SSR_P;2013;780420022;750042590;M1180;1;;1
SSR_P;2013;780420022;750042590;M1190;1;;1
SSR_P;2013;780420022;750042590;MAUT;;1;0.9
SSR_P;2013;780420022;750042590;N241P;9;1;9.19
SSR_P;2013;780420022;750042590;N2430;;1;0.24
SSR_P;2013;780420022;750042590;N2450;;1;0.9
SSR_P;2013;780420022;750042590;N2460;3;;3
SSR_P;2013;780420022;750042590;N2470;;1;0.07
SSR_P;2013;780420022;750042590;N2500;26;3;26.63
SSR_P;2013;780420022;750042590;N2710;1;;0.98
SSR_P;2013;780420022;750042590;N310H;1;1;1.42
SSR_P;2013;780420022;750042590;N3120;2;;2
SSR_P;2013;780420022;750042590;NCINF;16;3;17.63
SSR_P;2013;780420022;750042590;M9999;4;4;7.02
SSR_P;2013;780420048;780021069;M1010;2;2;2.2
SSR_P;2013;780420048;780021069;N241P;;3;1.4
SSR_P;2013;780420048;780021069;N2460;;1;0.8
SSR_P;2013;780420048;780021069;N2500;10;1;10.33
SSR_P;2013;780420048;780021069;N2710;;1;0.25
SSR_P;2013;780420048;780021069;N3120;;1;0.5
SSR_P;2013;780420048;780021069;NCINF;5;6;7.37
SSR_P;2013;780420048;780021069;M9999;2;2;2.2
SSR_P;2013;780630026;750803900;M1010;;1;0.51
SSR_P;2013;780630026;750803900;M1040;;1;0.15
SSR_P;2013;780630026;750803900;M1140;1;2;1.5
SSR_P;2013;780630026;750803900;N2430;;1;0.7
SSR_P;2013;780630026;750803900;N2450;;1;0.28
SSR_P;2013;780630026;750803900;N2470;;2;1.37
SSR_P;2013;780630026;750803900;N2500;9;10;15.71
SSR_P;2013;780630026;750803900;N2710;;1;0.56
SSR_P;2013;780630026;750803900;N310H;5;4;7.45
SSR_P;2013;780630026;750803900;N3120;;1;0.9
SSR_P;2013;780630026;750803900;NCINF;15;14;21.53
SSR_P;2013;780630026;750803900;M9999;1;4;2.16
SSR_P;2013;780700027;780822193;M1010;1;2;2
SSR_P;2013;780700027;780822193;M1120;;1;0.2
SSR_P;2013;780700027;780822193;M1180;2;;2
SSR_P;2013;780700027;780822193;M1320;1;1;1.5
SSR_P;2013;780700027;780822193;M3020;;1;0.2
SSR_P;2013;780700027;780822193;N241P;16;2;13.75
SSR_P;2013;780700027;780822193;N2430;2;;1.5
SSR_P;2013;780700027;780822193;N2460;4;2;4.62
SSR_P;2013;780700027;780822193;N2500;26;;21.33
SSR_P;2013;780700027;780822193;N2710;1;;0.74
SSR_P;2013;780700027;780822193;N310H;1;;1
SSR_P;2013;780700027;780822193;N3120;1;;1
SSR_P;2013;780700027;780822193;NCINF;17;;15.8
SSR_P;2013;780700027;780822193;M9999;4;5;5.9
SSR_P;2013;780700050;780826210;M1180;1;;1
SSR_P;2013;780700050;780826210;M1320;1;;1
SSR_P;2013;780700050;780826210;N241P;7;1;8
SSR_P;2013;780700050;780826210;N2460;;1;1
SSR_P;2013;780700050;780826210;N2500;10;1;11
SSR_P;2013;780700050;780826210;N310H;1;1;2
SSR_P;2013;780700050;780826210;N3120;;1;1
SSR_P;2013;780700050;780826210;NAUT;1;;1
SSR_P;2013;780700050;780826210;NCINF;5;2;7
SSR_P;2013;780700050;780826210;M9999;2;;2
SSR_P;2013;780825816;780003638;M1120;;1;0.08
SSR_P;2013;780825816;780003638;M1180;2;1;2.8
SSR_P;2013;780825816;780003638;N241P;1;10;10.72
SSR_P;2013;780825816;780003638;N2430;2;;2
SSR_P;2013;780825816;780003638;N2450;;1;0.33
SSR_P;2013;780825816;780003638;N2460;4;;4
SSR_P;2013;780825816;780003638;N2470;;1;0.6
SSR_P;2013;780825816;780003638;N2500;12;3;13.1
SSR_P;2013;780825816;780003638;N2710;1;;1
SSR_P;2013;780825816;780003638;N310H;;1;0.3
SSR_P;2013;780825816;780003638;N3120;;1;0.64
SSR_P;2013;780825816;780003638;NCINF;10;1;10.5
SSR_P;2013;780825816;780003638;M9999;2;2;2.88
SSR_P;2013;790000087;790000012;M1010;1;1;1.9
SSR_P;2013;790000087;790000012;M1040;;1;0.1
SSR_P;2013;790000087;790000012;M1120;;1;1
SSR_P;2013;790000087;790000012;M1180;2;;2
SSR_P;2013;790000087;790000012;M1190;1;3;2.65
SSR_P;2013;790000087;790000012;M1320;;1;0.5
SSR_P;2013;790000087;790000012;N241P;6;1;6.4
SSR_P;2013;790000087;790000012;N2430;;1;0.81
SSR_P;2013;790000087;790000012;N2450;;1;0.47
SSR_P;2013;790000087;790000012;N2460;1;;1
SSR_P;2013;790000087;790000012;N2500;36;12;45.81
SSR_P;2013;790000087;790000012;N2710;1;1;0.75
SSR_P;2013;790000087;790000012;N3120;3;;2.08
SSR_P;2013;790000087;790000012;NAUT;16;1;15.54
SSR_P;2013;790000087;790000012;NCINF;31;11;37.08
SSR_P;2013;790000087;790000012;M9999;4;7;8.15
SSR_P;2013;790000103;790006654;M1010;4;;3.35
SSR_P;2013;790000103;790006654;N2460;1;2;1.1
SSR_P;2013;790000103;790006654;N2470;2;;0.98
SSR_P;2013;790000103;790006654;N2500;30;24;46.02
SSR_P;2013;790000103;790006654;N2710;1;1;0.63
SSR_P;2013;790000103;790006654;NAUT;9;9;13.92
SSR_P;2013;790000103;790006654;NCINF;20;12;25.81
SSR_P;2013;790000103;790006654;M9999;4;;3.35
SSR_P;2013;790000111;790000046;M1010;2;2;2.8
SSR_P;2013;790000111;790000046;N2460;;1;0.8
SSR_P;2013;790000111;790000046;N2500;21;4;24.07
SSR_P;2013;790000111;790000046;NCINF;9;1;9.56
SSR_P;2013;790000111;790000046;M9999;2;2;2.8
SSR_P;2013;790000137;790000061;M1010;;1;0.6
SSR_P;2013;790000137;790000061;N2500;10;3;13.68
SSR_P;2013;790000137;790000061;NCINF;4;2;5.3
SSR_P;2013;790000137;790000061;M9999;;1;0.6
SSR_P;2013;790000145;790000079;M1320;1;1;0.95
SSR_P;2013;790000145;790000079;N241P;1;;1
SSR_P;2013;790000145;790000079;N2450;;1;0.4
SSR_P;2013;790000145;790000079;N2460;1;1;1
SSR_P;2013;790000145;790000079;N2500;14;14;24.28
SSR_P;2013;790000145;790000079;N2710;;1;0.75
SSR_P;2013;790000145;790000079;NCINF;8;7;12.37
SSR_P;2013;790000145;790000079;M9999;1;1;0.95
SSR_P;2013;790000186;790000178;M1010;;2;0.9
SSR_P;2013;790000186;790000178;M1320;1;;1
SSR_P;2013;790000186;790000178;N241P;;;
SSR_P;2013;790000186;790000178;N2450;;;
SSR_P;2013;790000186;790000178;N2500;10;;10
SSR_P;2013;790000186;790000178;N3120;;1;0.4
SSR_P;2013;790000186;790000178;NAUT;24;6;26.24
SSR_P;2013;790000186;790000178;NCINF;7;2;8.93
SSR_P;2013;790000186;790000178;M9999;1;2;1.9
SSR_P;2013;790000269;870015336;M1010;0;3;0.4
SSR_P;2013;790000269;870015336;M1140;;1;0.46
SSR_P;2013;790000269;870015336;N2450;1;;1
SSR_P;2013;790000269;870015336;N2500;2;1;2.15
SSR_P;2013;790000269;870015336;N2710;0;1;0.77
SSR_P;2013;790000269;870015336;N310H;9;;9
SSR_P;2013;790000269;870015336;NAUT;23;1;15.33
SSR_P;2013;790000269;870015336;NCINF;5;0;3.37
SSR_P;2013;790000269;870015336;M9999;0;4;0.86
SSR_P;2013;790000681;790002497;M1180;7;;7
SSR_P;2013;790000681;790002497;N241P;24;2;25
SSR_P;2013;790000681;790002497;N2430;;1;0.5
SSR_P;2013;790000681;790002497;N2450;1;;1
SSR_P;2013;790000681;790002497;N2460;6;1;6.5
SSR_P;2013;790000681;790002497;N2500;31;9;37.75
SSR_P;2013;790000681;790002497;N2710;2;1;2.75
SSR_P;2013;790000681;790002497;N310H;3;;3
SSR_P;2013;790000681;790002497;N3120;1;2;2.25
SSR_P;2013;790000681;790002497;NCINF;15;6;18.75
SSR_P;2013;790000681;790002497;M9999;7;;7
SSR_P;2013;790003537;790006654;M1010;2;1;0.45
SSR_P;2013;790003537;790006654;MAUT;1;;0.04
SSR_P;2013;790003537;790006654;N2710;2;;0.25
SSR_P;2013;790003537;790006654;N310H;3;1;3.93
SSR_P;2013;790003537;790006654;NAUT;8;1;4.6
SSR_P;2013;790003537;790006654;NCINF;7;6;4.51
SSR_P;2013;790003537;790006654;M9999;3;1;0.49
SSR_P;2013;790008064;790002497;M1010;1;3;2.7
SSR_P;2013;790008064;790002497;M1070;0;3;0.5
SSR_P;2013;790008064;790002497;MAUT;0;3;0.76
SSR_P;2013;790008064;790002497;N241P;2;1;2.8
SSR_P;2013;790008064;790002497;N2450;0;2;1.25
SSR_P;2013;790008064;790002497;N2460;0;1;0.5
SSR_P;2013;790008064;790002497;N2500;13;9;19.55
SSR_P;2013;790008064;790002497;N2710;;1;0.2
SSR_P;2013;790008064;790002497;N310H;4;3;5.6
SSR_P;2013;790008064;790002497;N3120;;1;0.75
SSR_P;2013;790008064;790002497;NAUT;28;22;41.57
SSR_P;2013;790008064;790002497;NCINF;12;9;17.91
SSR_P;2013;790008064;790002497;M9999;1;9;3.96
SSR_P;2013;800000150;800002982;N241P;2;2;2
SSR_P;2013;800000150;800002982;N9999;2;2;2
SSR_P;2013;800000184;800000036;M1010;2;;0.66
SSR_P;2013;800000184;800000036;M1040;;1;0.16
SSR_P;2013;800000184;800000036;MAUT;;1;0.2
SSR_P;2013;800000184;800000036;N2450;;1;0.15
SSR_P;2013;800000184;800000036;N2460;;1;0.48
SSR_P;2013;800000184;800000036;N2500;10;;10
SSR_P;2013;800000184;800000036;N2710;;1;0.2
SSR_P;2013;800000184;800000036;N3120;;1;0.1
SSR_P;2013;800000184;800000036;NAUT;4;1;4.86
SSR_P;2013;800000184;800000036;NCINF;7;1;7.36
SSR_P;2013;800000184;800000036;M9999;2;2;1.02
SSR_P;2013;800000200;800000051;M1040;2;4;4.41
SSR_P;2013;800000200;800000051;M1070;;3;1
SSR_P;2013;800000200;800000051;M1180;;2;0.55
SSR_P;2013;800000200;800000051;MAUT;1;;0.53
SSR_P;2013;800000200;800000051;N241P;3;1;2.6
SSR_P;2013;800000200;800000051;N2450;1;3;2.2
SSR_P;2013;800000200;800000051;N2460;4;1;4.13
SSR_P;2013;800000200;800000051;N2470;2;1;2.3
SSR_P;2013;800000200;800000051;N2710;3;;2.5
SSR_P;2013;800000200;800000051;N3120;;1;0.5
SSR_P;2013;800000200;800000051;NAUT;84;18;96.29
SSR_P;2013;800000200;800000051;NCINF;25;11;33.58
SSR_P;2013;800000200;800000051;M9999;3;9;6.49
SSR_P;2013;800000226;800000069;M1010;3;;2.88
SSR_P;2013;800000226;800000069;MAUT;1;;1
SSR_P;2013;800000226;800000069;N2450;1;1;1.3
SSR_P;2013;800000226;800000069;N3120;0;1;0.56
SSR_P;2013;800000226;800000069;NAUT;18;16;31.45
SSR_P;2013;800000226;800000069;NCINF;7;5;10.18
SSR_P;2013;800000226;800000069;M9999;4;;3.88
SSR_P;2013;800000275;800000077;M1010;2;;1.41
SSR_P;2013;800000275;800000077;N241P;1;;0.49
SSR_P;2013;800000275;800000077;N2450;1;;0.6
SSR_P;2013;800000275;800000077;N2460;2;;1.8
SSR_P;2013;800000275;800000077;N2500;28;;25.7
SSR_P;2013;800000275;800000077;N2710;1;;0.4
SSR_P;2013;800000275;800000077;N310H;1;;0.06
SSR_P;2013;800000275;800000077;N3120;2;;1.5
SSR_P;2013;800000275;800000077;NAUT;5;;3.96
SSR_P;2013;800000275;800000077;NCINF;15;;13
SSR_P;2013;800000275;800000077;M9999;2;;1.41
SSR_P;2013;800000390;800000085;M1010;2;2;3.09
SSR_P;2013;800000390;800000085;N241P;1;1;1.85
SSR_P;2013;800000390;800000085;N2430;;1;0.1
SSR_P;2013;800000390;800000085;N2450;;1;0.65
SSR_P;2013;800000390;800000085;N2460;;1;0.33
SSR_P;2013;800000390;800000085;N2500;16;3;16.47
SSR_P;2013;800000390;800000085;N2710;;1;0.3
SSR_P;2013;800000390;800000085;N3120;1;2;1.64
SSR_P;2013;800000390;800000085;NAUT;21;4;23.36
SSR_P;2013;800000390;800000085;NCINF;10;1;10.89
SSR_P;2013;800000390;800000085;M9999;2;2;3.09
SSR_P;2013;800000440;800000085;M1180;2;;2
SSR_P;2013;800000440;800000085;N2460;1;;0.8
SSR_P;2013;800000440;800000085;N2500;13;1;13.03
SSR_P;2013;800000440;800000085;N2710;1;2;1.44
SSR_P;2013;800000440;800000085;NCINF;13;4;15
SSR_P;2013;800000440;800000085;M9999;2;;2
SSR_P;2013;800000507;800000135;M1320;3;;3
SSR_P;2013;800000507;800000135;N2500;18;3;20.22
SSR_P;2013;800000507;800000135;NAUT;9;5;11.63
SSR_P;2013;800000507;800000135;NCINF;7;4;10.76
SSR_P;2013;800000507;800000135;M9999;3;;3
SSR_P;2013;800000614;800000044;M1010;;1;0.1
SSR_P;2013;800000614;800000044;N241P;1;1;2.5
SSR_P;2013;800000614;800000044;N2460;2;1;2.41
SSR_P;2013;800000614;800000044;N2500;13;3;15.54
SSR_P;2013;800000614;800000044;NAUT;14;4;17.22
SSR_P;2013;800000614;800000044;NCINF;11;;10.52
SSR_P;2013;800000614;800000044;M9999;;1;0.1
SSR_P;2013;800004152;800000093;M1010;1;;1.18
SSR_P;2013;800004152;800000093;N2500;5;3;7.4
SSR_P;2013;800004152;800000093;NAUT;;1;0.8
SSR_P;2013;800004152;800000093;NCINF;2;2;3.3
SSR_P;2013;800004152;800000093;M9999;1;;1.18
SSR_P;2013;800006124;800000044;M1010;1;1;0.38
SSR_P;2013;800006124;800000044;M1180;8;;6.24
SSR_P;2013;800006124;800000044;N241P;8;2;10
SSR_P;2013;800006124;800000044;N2430;;1;0.8
SSR_P;2013;800006124;800000044;N2460;3;1;3.8
SSR_P;2013;800006124;800000044;N2470;1;;1
SSR_P;2013;800006124;800000044;N2500;21;8;28.24
SSR_P;2013;800006124;800000044;N2710;3;;1.04
SSR_P;2013;800006124;800000044;NAUT;37;10;45.85
SSR_P;2013;800006124;800000044;NCINF;20;4;23.95
SSR_P;2013;800006124;800000044;M9999;9;1;6.62
SSR_P;2013;800006231;800000028;M1320;2;1;1.87
SSR_P;2013;800006231;800000028;MAUT;3;0;0.25
SSR_P;2013;800006231;800000028;N2500;18;3;20.1
SSR_P;2013;800006231;800000028;NAUT;6;1;6.06
SSR_P;2013;800006231;800000028;NCINF;9;3;11.71
SSR_P;2013;800006231;800000028;M9999;5;1;2.12
SSR_P;2013;800008989;800002941;M1010;0;4;0.7
SSR_P;2013;800008989;800002941;M1180;0;2;0.62
SSR_P;2013;800008989;800002941;N241P;2;2;3.4
SSR_P;2013;800008989;800002941;N2450;0;1;0.2
SSR_P;2013;800008989;800002941;N2460;0;1;0.8
SSR_P;2013;800008989;800002941;N2500;7;3;7.55
SSR_P;2013;800008989;800002941;N2710;0;1;0.05
SSR_P;2013;800008989;800002941;N310H;0;1;0.8
SSR_P;2013;800008989;800002941;N3120;0;1;0.4
SSR_P;2013;800008989;800002941;NAUT;5;2;5.79
SSR_P;2013;800008989;800002941;NCINF;4;4;6.25
SSR_P;2013;800008989;800002941;M9999;0;6;1.32
SSR_P;2013;800012528;800003071;M1010;;3;1.36
SSR_P;2013;800012528;800003071;M1120;1;;1
SSR_P;2013;800012528;800003071;M1180;2;;2
SSR_P;2013;800012528;800003071;MAUT;2;;2
SSR_P;2013;800012528;800003071;N241P;10;;10
SSR_P;2013;800012528;800003071;N2430;;2;0.3
SSR_P;2013;800012528;800003071;N2450;;1;0.3
SSR_P;2013;800012528;800003071;N2460;;2;2
SSR_P;2013;800012528;800003071;N2470;;2;1.5
SSR_P;2013;800012528;800003071;N2500;12;1;12.83
SSR_P;2013;800012528;800003071;N2710;1;1;1.25
SSR_P;2013;800012528;800003071;N310H;2;;2
SSR_P;2013;800012528;800003071;N3120;;1;0.5
SSR_P;2013;800012528;800003071;NCINF;7;4;10
SSR_P;2013;800012528;800003071;M9999;5;3;6.36
SSR_P;2013;800016727;800003071;M1320;1;2;1.4
SSR_P;2013;800016727;800003071;N241P;1;;1
SSR_P;2013;800016727;800003071;N2430;;1;0.05
