BOR;AN;FI;FI_EJ;AUTOR;LACTA;LIT_OBS;LIT_NEO;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO;SEJ0_NEO;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;JOU_OBS;JOU_NEO;JOU_SIN;JOU_REA;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMUDC;ACCMU;ACCUNDC;ENFTR;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2013;950300350;950015438;NIV1;;23;;;;4;1243;134;0;0;0;0;0;0;4919;0;0;0;898;4060;203;1195;4;892;1;6;2;0;;;;2;0;1;129;190;66;;;1;1;400
PERINAT;2013;950807982;950001636;NIV2;;41;6;;;6;2524;206;296;11;0;0;0;0;9015;2059;0;0;1984;8057;638;3250;14;1958;1;26;7;0;;;;85;0;1;408;415;1;386;;0;0;0
PERINAT;2013;970100012;970100103;NIV1;;21;;;;4;1084;46;0;0;0;0;0;0;4319;0;0;0;803;3688;147;994;0;798;0;5;0;0;;;;3;0;1;172;152;172;;;0;0;0
PERINAT;2013;970100392;970100178;NIV3;;20;13;3;4;3;1368;86;160;1;62;0;68;4;5394;1855;712;488;869;3796;157;1027;2;853;1;16;9;0;2724;1113;177;29;1;1;580;607;466;114;0;4;0;0
PERINAT;2013;970100400;970100186;NIV2;;17;6;3;0;3;1146;65;847;14;192;4;0;0;3922;3616;1222;0;823;3214;206;1251;4;807;0;16;9;0;2935;1225;;149;0;1;102;145;39;31;0;4;0;0
PERINAT;2013;970100426;970100202;CPPR;;;;;;;39;26;1;1;0;0;0;0;21;0;0;0;3;3;0;0;0;3;0;0;0;0;515;1280;33;0;0;0;;37;;;;0;0;0
PERINAT;2013;970100442;970100228;NIV3;;58;25;12;12;3;3715;172;331;4;179;2;160;7;15641;6012;3089;3221;2017;10618;414;3042;0;1988;1;29;70;0;12302;;;32;0;1;1196;1234;503;266;;36;1;0
PERINAT;2013;970107249;970100731;NIV1;;38;;;;4;3101;1109;0;0;0;0;0;0;7536;0;0;0;1330;5584;222;1344;0;1322;0;8;7;0;;;;22;0;1;596;644;140;3;8;1;0;0
PERINAT;2013;970202313;970200168;NIV1;;18;;;;3;1143;93;0;0;0;0;0;0;4755;0;0;0;880;4268;193;1142;3;872;0;8;1;0;;;;1;0;0;;;;;;0;0;0
PERINAT;2013;970202321;970210423;NIV3;;24;;;;4;916;53;0;0;0;0;0;0;5282;0;0;0;621;3751;125;1085;1;614;0;7;5;0;;;;3;0;0;;;;;;0;1;129
PERINAT;2013;970211223;970211207;NIV3;;20;6;;;3;961;52;114;3;0;0;0;0;4251;803;0;0;532;2972;98;774;0;525;1;7;5;0;;;;4;0;1;527;;273;;;0;0;0
PERINAT;2013;970211256;970211207;NIV3;;49;27;9;6;5;3066;193;416;4;190;5;151;3;15302;7067;2035;2228;2087;12549;323;3097;5;2048;4;39;54;0;;;;23;0;1;1678;;710;;;26;0;0
PERINAT;2013;970300026;970302022;NIV3;INT;100;25;10;12;8;3640;45;500;2;350;4;356;15;26947;7990;3827;3388;2553;19753;649;7326;3;2506;4;47;52;0;5675;2097;;143;0;1;440;396;116;324;;10;0;0
PERINAT;2013;970300083;970302121;NIV2;;45;9;3;;3;3341;34;475;17;160;13;0;0;13084;3788;769;0;2331;9714;342;2121;1;2294;3;37;34;0;;;;45;0;1;245;241;185;;;20;0;0
PERINAT;2013;970300265;750721334;NIV2;;20;5;;;2;1293;74;118;10;0;0;0;0;4873;1055;0;0;910;4112;212;1446;0;896;2;14;15;0;6204;6786;;27;1;1;355;352;255;;;13;0;0
PERINAT;2013;970302055;970303285;NIV1;;30;0;0;0;2;1006;22;0;0;0;0;0;0;4019;0;0;0;581;2917;134;933;0;576;0;5;2;0;;;;6;0;1;95;144;1;0;0;0;0;0
PERINAT;2013;970400024;970408589;NIV3;;47;32;15;12;5;3277;170;823;15;335;13;307;20;13952;9323;4381;4095;2287;11255;542;3798;58;2219;1;68;62;0;6563;4114;0;42;0;1;596;541;279;78;3;85;0;0
PERINAT;2013;970400057;970408589;NIV3;;55;30;11;8;8;6832;1147;800;26;259;11;151;14;23313;7758;3092;2052;4254;19326;686;5410;1;4171;1;83;49;0;16637;1506;2;200;0;1;831;788;285;227;4;59;1;249
PERINAT;2013;970400065;970421038;NIV2;;32;6;3;;4;2908;472;302;16;101;13;0;0;9443;2729;471;0;1851;8088;358;2273;2;1828;4;23;12;0;;;;95;0;1;836;826;378;56;2;52;0;0
PERINAT;2013;970400073;970403606;NIV2;;26;8;0;0;5;2264;329;240;5;0;0;0;0;7730;2123;0;0;1395;6400;263;1707;1;1381;0;14;12;0;5511;3538;;18;0;1;566;492;296;0;;29;0;0
PERINAT;2013;970404844;970404836;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;1;148;170;62;;;0;0;0
PERINAT;2013;970462024;970400255;NIV2;;32;6;;;3;1830;126;453;6;0;0;0;0;7518;2327;0;0;1170;5614;280;1748;0;1158;1;12;12;0;;;;10;0;0;;;;;;7;1;593
PERINAT;2013;970462073;970400271;NIV1;;21;;;;3;1188;123;0;0;0;0;0;0;3958;0;0;0;994;3854;201;1014;2;994;0;0;0;0;;;;14;0;0;;;;;;0;0;0
PERINAT;2013;970462107;970400305;NIV2;;40;12;;;3;2787;161;498;11;0;0;0;0;11256;3630;0;0;1965;9515;404;2973;2;1953;0;12;9;0;;;;6;0;1;360;379;303;;;5;0;0
PERINAT;2013;980500011;980500003;NIV3;;109;17;8;4;4;8874;828;483;6;224;3;137;5;31985;6592;2394;1533;6001;24779;1057;6682;0;5909;5;92;79;0;;;;721;0;1;1344;1342;908;;1;9;0;0
