BOR;AN;FI;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;ETP_BUD;ETP_MAD;EFFSAL;ETPSAL;EFFLIB
Q20;2013;750790164;750008310;M9999;;;;;2;;4;5;;;;;;;;;;;;;11
Q20;2013;750801441;750712184;M1000;6;8;13;14;0;0;0;0;14.11;15.05;1;12.25;1;1.5;11.05;2.36;;;41;29.16;0
Q20;2013;750801441;750712184;M1010;4;6;9;10;0;0;0;0;9.85;10.42;1;8.45;1;0.92;7.53;1.37;;;29;20.27;0
Q20;2013;750801441;750712184;M1160;0;0;1;0;0;0;0;0;0.3;0;0;0;0;0;0.3;0;;;1;0.3;0
Q20;2013;750801441;750712184;M1200;0;0;1;0;0;0;0;0;1.51;0.03;0;0.6;0;0;0.02;0.92;;;1;1.54;0
Q20;2013;750801441;750712184;M1320;2;2;2;4;0;0;0;0;2.45;4.6;0;3.2;0;0.58;3.2;0.07;;;10;7.05;0
Q20;2013;750801441;750712184;M3050;2;0;0;0;0;0;0;0;2.09;0.67;0.01;2.12;0.04;0.01;0.56;0.02;;;2;2.76;0
Q20;2013;750801441;750712184;M3070;1;0;0;1;0;0;0;0;0;0.23;0;0;0;0;0.23;0;;;2;0.23;0
Q20;2013;750801441;750712184;M9999;9;8;13;15;0;0;0;0;16.2;15.95;1.01;14.37;1.04;1.51;11.84;2.38;31.87;0;45;32.15;0
Q20;2013;750802316;750720492;M3000;;;2;1;;;;;0.77;0.5;;;;;;;;;3;1.27;
Q20;2013;750802316;750720492;M3020;;;2;1;;;;;0.77;0.5;;;;;;;;;3;1.27;
Q20;2013;750802316;750720492;M9999;;;2;1;;;;;0.77;0.5;;;;;;;;;3;1.27;
Q20;2013;750802985;;M3000;1;0;3;4;;;;;2.7;1.45;;;;;;;;;8;4.15;
Q20;2013;750802985;;M3020;1;0;3;4;;;;;2.7;1.45;;;;;;;;;8;4.15;
Q20;2013;750802985;;M9999;1;0;3;4;;;;;2.7;1.45;;;;;;;;;8;4.15;
Q20;2013;750803447;750712184;M1000;137;106;90;72;0;0;0;0;125.59;120.84;34.7;112.79;4.83;26.9;53.88;13.33;;;405;246.43;0
Q20;2013;750803447;750712184;M1020;2;7;1;3;0;0;0;0;1.78;7.39;1.83;2.5;0;0.91;3.93;0;;;13;9.17;0
Q20;2013;750803447;750712184;M1030;33;27;8;4;0;0;0;0;34.05;30.09;1.5;50.69;0;1.5;4.61;5.84;;;72;64.14;0
Q20;2013;750803447;750712184;M1031;5;3;1;0;0;0;0;0;3.02;2.08;1.5;2;0;1.5;0.1;0;;;9;5.1;0
Q20;2013;750803447;750712184;M1040;19;4;23;12;0;0;0;0;17.41;8.55;6.33;6.54;0;3.33;9.76;0;;;58;25.96;0
Q20;2013;750803447;750712184;M1070;1;1;1;2;0;0;0;0;0.7;1.3;0.5;0.6;0;0.5;0.4;0;;;5;2;0
Q20;2013;750803447;750712184;M1090;10;4;9;6;0;0;0;0;8.56;4.88;2.33;4.67;0;2.08;4.36;0;;;29;13.44;0
Q20;2013;750803447;750712184;M1100;10;8;7;10;0;0;0;0;7.87;7.18;3;2.96;2;3.1;3.99;0;;;35;15.05;0
Q20;2013;750803447;750712184;M1110;4;3;2;1;0;0;0;0;3.38;1.54;1;2;0;1.5;0.42;0;;;10;4.92;0
Q20;2013;750803447;750712184;M1130;6;3;1;1;0;0;0;0;4.18;2.25;1.5;2;0;1.58;1.35;0;;;11;6.43;0
Q20;2013;750803447;750712184;M1150;6;4;1;2;0;0;0;0;2.79;4;2;1.17;0;2;1.62;0;;;13;6.79;0
Q20;2013;750803447;750712184;M1160;15;6;9;10;0;0;0;0;12.4;9.62;3.83;10.2;1.83;2.37;2.15;1.64;;;40;22.02;0
Q20;2013;750803447;750712184;M1170;3;7;1;0;0;0;0;0;1.9;4.54;1.5;1.4;0;1.54;2;0;;;11;6.44;0
Q20;2013;750803447;750712184;M1200;14;20;20;15;0;0;0;0;22.26;25.43;3.71;20.14;1;2.58;14.78;5.48;;;69;47.69;0
Q20;2013;750803447;750712184;M1310;1;2;1;1;0;0;0;0;1.09;1.46;1.17;0;0;0.91;0.47;0;;;5;2.55;0
Q20;2013;750803447;750712184;M1320;4;3;3;4;0;0;0;0;2;4.83;0.5;2.92;0;1;2.04;0.37;;;14;6.83;0
Q20;2013;750803447;750712184;M1330;4;4;2;1;0;0;0;0;2.2;5.7;2.5;3;0;0.5;1.9;0;;;11;7.9;0
Q20;2013;750803447;750712184;M2020;0;0;5;1;0;0;0;0;1.23;0.1;0;0.6;0;0;0.73;0;;;6;1.33;0
Q20;2013;750803447;750712184;M2030;8;1;9;1;0;0;0;0;7.77;0.69;2;2.2;0;2;2.26;0;;;19;8.46;0
Q20;2013;750803447;750712184;M2040;1;1;6;0;0;0;0;0;3.25;0.5;0.67;0;0;0.58;2;0.5;;;8;3.75;0
Q20;2013;750803447;750712184;M2050;2;3;2;4;0;0;0;0;2.03;2.7;1;1.6;0;1;1.13;0;;;11;4.73;0
Q20;2013;750803447;750712184;M2070;1;0;0;2;0;0;0;0;1;0.22;0;1;0;0;0.22;0;;;3;1.22;0
Q20;2013;750803447;750712184;M2080;5;3;11;5;0;0;0;0;5.21;3.98;2.5;1.2;0;1.5;3.99;0;;;24;9.19;0
Q20;2013;750803447;750712184;M2100;0;0;0;0;0;0;0;0;5.12;0.08;0.7;1.95;0;1.19;1.36;0;;;0;5.2;0
Q20;2013;750803447;750712184;M2120;6;3;6;2;0;0;0;0;4.47;2.14;1.5;1;0;2;2.11;0;;;17;6.61;0
Q20;2013;750803447;750712184;M2140;16;8;21;5;0;0;0;0;18.26;7.1;4.17;6.8;0;3.32;10.9;0.17;;;50;25.36;0
Q20;2013;750803447;750712184;M3011;23;28;10;8;0;0;0;0;18.53;22.36;13.67;10.28;0.08;4.42;12.02;0.42;;;69;40.89;0
Q20;2013;750803447;750712184;M3020;4;3;1;4;0;0;0;0;2.73;4.17;0.67;2.6;2;0.83;0.8;0;;;12;6.9;0
Q20;2013;750803447;750712184;M3040;1;1;0;0;0;0;0;0;4.68;1.2;3;1;0;0.83;0.72;0.33;;;2;5.88;0
Q20;2013;750803447;750712184;M3050;7;10;1;0;0;0;0;0;6.65;9.81;1.23;7.3;3.45;0.45;3.78;0.25;;;18;16.46;0
Q20;2013;750803447;750712184;M3070;9;1;1;2;0;0;0;0;0.05;0.25;0;0.05;0;0;0.23;0.02;;;13;0.3;0
Q20;2013;750803447;750712184;M9999;220;168;163;106;0;0;0;0;206.57;176.14;65.81;150.37;10.36;45.02;96.13;15.02;346.04;0;657;382.71;0
Q20;2013;750803454;750712184;M1000;44;90;28;69;0;0;0;0;44.17;109.1;12.67;69.05;12.66;12.18;34.99;11.72;;;231;153.27;0
Q20;2013;750803454;750712184;M1010;0;2;1;0;0;0;0;0;0.6;2;0;1.6;0;0;1;0;;;3;2.6;0
Q20;2013;750803454;750712184;M1020;1;2;2;0;0;0;0;0;1.6;1.5;1;1;0;0;1.1;0;;;5;3.1;0
Q20;2013;750803454;750712184;M1030;6;9;2;3;0;0;0;0;6.4;9.74;1;9.57;2.83;1.08;0.89;0.77;;;20;16.14;0
Q20;2013;750803454;750712184;M1040;1;1;2;0;0;0;0;0;1.9;2.11;0;2.6;0.83;0;0.58;0;;;4;4.01;0
Q20;2013;750803454;750712184;M1070;1;6;1;4;0;0;0;0;0.78;7.26;1;3;1;0.5;2.54;0;;;12;8.04;0
Q20;2013;750803454;750712184;M1090;4;2;3;5;0;0;0;0;4.27;2.5;0.83;4.27;0;1.01;0.66;0;;;14;6.77;0
Q20;2013;750803454;750712184;M1110;2;3;0;2;0;0;0;0;0.95;4.3;0.5;3.2;0;1;0.55;0;;;7;5.25;0
Q20;2013;750803454;750712184;M1120;2;6;2;4;0;0;0;0;2.03;7.06;0.67;3;2;0.5;1.09;1.83;;;14;9.09;0
Q20;2013;750803454;750712184;M1130;6;8;0;6;0;0;0;0;4.52;10.5;1;8.45;1;1.5;1.49;1.58;;;20;15.02;0
Q20;2013;750803454;750712184;M1140;8;20;3;14;0;0;0;0;5.94;18.51;3;8.33;1;3.67;7.11;1.34;;;45;24.45;0
Q20;2013;750803454;750712184;M1150;0;2;0;1;0;0;0;0;0.03;1.9;0.5;1.03;0;0;0.4;0;;;3;1.93;0
Q20;2013;750803454;750712184;M1160;1;4;4;7;0;0;0;0;2.08;7.37;0.5;5.05;1;1;1.73;0.17;;;16;9.45;0
Q20;2013;750803454;750712184;M1180;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.1;0;;;0;0.1;0
Q20;2013;750803454;750712184;M1200;10;20;8;20;0;0;0;0;11.97;27.24;2;12.45;3;1.75;14.65;5.36;;;58;39.21;0
Q20;2013;750803454;750712184;M1310;1;3;0;1;0;0;0;0;1.1;2.8;0;3;0;0;0.9;0;;;5;3.9;0
Q20;2013;750803454;750712184;M1330;1;2;0;2;0;0;0;0;0;4.21;0.67;2.5;0;0.17;0.2;0.67;;;5;4.21;0
Q20;2013;750803454;750712184;M2020;0;0;14;11;0;0;0;0;4.48;2.98;0;1.4;0;0;6.06;0;;;25;7.46;0
Q20;2013;750803454;750712184;M2030;3;3;7;0;0;0;0;0;4.45;2.34;1.5;2.83;0;1;1.04;0.42;;;13;6.79;0
Q20;2013;750803454;750712184;M2050;5;7;2;7;0;0;0;0;4.87;6.52;1.5;5.02;0;1.54;2.33;1;;;21;11.39;0
Q20;2013;750803454;750712184;M2070;1;1;1;4;0;0;0;0;1.1;1.6;0;1;0;0.5;1.2;0;;;7;2.7;0
Q20;2013;750803454;750712184;M2080;1;4;2;11;0;0;0;0;1.3;6.72;0.5;3.6;0;0.58;3.34;0;;;18;8.02;0
Q20;2013;750803454;750712184;M2120;2;5;0;2;0;0;0;0;1.08;5.32;1;3.3;0;1;0.8;0.3;;;9;6.4;0
Q20;2013;750803454;750712184;M3011;12;25;4;12;0;0;0;0;10.79;28.36;8;14.46;0.83;1.24;13.62;1;;;53;39.15;0
Q20;2013;750803454;750712184;M3020;3;8;8;7;0;0;0;0;4.97;9.86;0.67;10.15;0;1.5;1.34;1.17;;;26;14.83;0
Q20;2013;750803454;750712184;M3040;1;4;0;2;0;0;0;0;0.5;3.89;1;0.5;0;0.46;1.93;0.5;;;7;4.39;0
Q20;2013;750803454;750712184;M3050;4;9;1;4;0;0;0;0;3.05;10.74;1.06;4.27;3.44;0.54;3.52;0.96;;;18;13.79;0
Q20;2013;750803454;750712184;M3070;0;2;0;0;0;0;0;0;0.03;0.01;0;0.03;0;0;0;0.01;;;2;0.04;0
Q20;2013;750803454;750712184;M9999;76;158;67;129;0;0;0;0;80.79;187.44;27.9;115.61;16.93;20.54;70.17;17.08;264.87;0;430;268.23;0
Q20;2013;750806226;750712184;M1000;1;1;4;3;0;0;0;0;2.64;3.99;0;3.86;0;0;2.44;0.33;;;9;6.63;0
Q20;2013;750806226;750712184;M1110;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;0;0
Q20;2013;750806226;750712184;M1120;0;0;0;0;0;0;0;0;0.25;0;0;0.25;0;0;0;0;;;0;0.25;0
Q20;2013;750806226;750712184;M1200;1;1;3;3;0;0;0;0;2.39;3.99;0;3.61;0;0;2.44;0.33;;;8;6.38;0
Q20;2013;750806226;750712184;M2050;0;1;0;0;0;0;0;0;0;1.4;0;1;0;0;0.4;0;;;1;1.4;0
Q20;2013;750806226;750712184;M3011;0;0;0;0;0;0;0;0;0;0.15;0;0;0;0;0.15;0;;;0;0.15;0
Q20;2013;750806226;750712184;M3040;0;0;0;1;0;0;0;0;0;0.49;0;0;0;0;0;0.49;;;1;0.49;0
Q20;2013;750806226;750712184;M3050;1;3;0;1;0;0;0;0;1.53;5.01;0.02;1.59;0.26;0.01;3.93;0.72;;;5;6.54;0
Q20;2013;750806226;750712184;M3070;1;0;1;1;0;0;0;0;0.59;0.9;0.33;0.86;0;0;0.09;0.21;;;3;1.49;0
Q20;2013;750806226;750712184;M9999;3;5;5;6;0;0;0;0;4.76;11.94;0.35;7.31;0.26;0.01;7.01;1.75;16.96;0;19;16.7;0
Q20;2013;750808578;750813032;M1000;4;2;4;5;;;;;5.65;4.7;;9.15;;;1.2;;;;15;10.35;
Q20;2013;750808578;750813032;M1010;;;1;2;;;;;0.4;1.6;;1.3;;;0.7;;;;3;2;
Q20;2013;750808578;750813032;M1030;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;750808578;750813032;M1040;;;1;;;;;;0.5;;;0.5;;;;;;;1;0.5;
Q20;2013;750808578;750813032;M1050;;;;1;;;;;;0.1;;;;;0.1;;;;1;0.1;
Q20;2013;750808578;750813032;M1100;;;1;;;;;;0.25;;;0.25;;;;;;;1;0.25;
Q20;2013;750808578;750813032;M1120;;;1;;;;;;0.5;;;0.5;;;;;;;1;0.5;
Q20;2013;750808578;750813032;M1160;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;750808578;750813032;M1180;2;;;2;;;;;2;1.6;;3.6;;;;;;;4;3.6;
Q20;2013;750808578;750813032;M1200;;1;;;;;;;;0.4;;;;;0.4;;;;1;0.4;
Q20;2013;750808578;750813032;M1320;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;750808578;750813032;M2010;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;750808578;750813032;M2020;;;1;;;;;;0.1;;;;;;0.1;;;;1;0.1;
Q20;2013;750808578;750813032;M2070;;;1;;;;;;0.3;;;;;;0.3;;;;1;0.3;
Q20;2013;750808578;750813032;M2080;;;1;;;;;;0.2;;;;;;0.2;;;;1;0.2;
Q20;2013;750808578;750813032;M3020;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;750808578;750813032;M3030;;1;;1;;;;;;1.4;;1;;;0.4;;;;2;1.4;
Q20;2013;750808578;750813032;M3050;;1;;;;;;;;1;;1;;;;;;;1;1;
Q20;2013;750808578;750813032;M9999;4;6;7;6;;;;;6.25;9.1;;13.15;;;2.2;;;;23;15.35;
Q20;2013;750813016;750001711;M3000;;;1;;;;;;0.02;;;;;;;;;;1;0.02;
Q20;2013;750813016;750001711;M3020;;;1;;;;;;0.02;;;;;;;;;;1;0.02;
Q20;2013;750813016;750001711;M9999;;;1;;;;;;0.02;;;;;;;;0.02;0.02;1;0.02;
Q20;2013;750814824;330030859;M1000;;;;;;;1;1;;;;;;;;;;;;;2
Q20;2013;750814824;330030859;M1110;;;;;;;1;1;;;;;;;;;;;;;2
Q20;2013;750814824;330030859;M9999;;;;;;;1;1;;;;;;;;;;;;;2
Q20;2013;750825184;950000760;M1000;2;3;1;;;;;;2.55;3;;;;;;;;;6;5.55;
Q20;2013;750825184;950000760;M1180;2;3;1;;;;;;2.55;3;;;;;;;;;6;5.55;
Q20;2013;750825184;950000760;M9999;2;3;1;;;;;;2.55;3;;;;;;;;;6;5.55;
Q20;2013;750826141;750825960;M3000;;;1;2;;;;;0.8;0.64;;;;;;;;;3;1.44;
Q20;2013;750826141;750825960;M3020;;;1;2;;;;;0.8;0.64;;;;;;;;;3;1.44;
Q20;2013;750826141;750825960;M9999;;;1;2;;;;;0.8;0.64;;;;;;;1.44;0;3;1.44;
Q20;2013;750827214;750815607;M3000;;;1;;;;;;0.23;;;;;;;;;;1;0.23;
Q20;2013;750827214;750815607;M3020;;;1;;;;;;0.23;;;;;;;;;;1;0.23;
Q20;2013;750827214;750815607;M9999;;;1;;;;;;0.23;;;;;;;;0.23;;1;0.23;
Q20;2013;750828618;750806853;M1000;;;;1;;;;;;0.2;;;;;;;;;1;0.2;
Q20;2013;750828618;750806853;M1110;;;;1;;;;;;0.2;;;;;;;;;1;0.2;
Q20;2013;750828618;750806853;M9999;;;;1;;;;;;0.2;;;;;;;;;1;0.2;
Q20;2013;750829053;750000655;M1000;;;;;;;0;2;;;;;;;;;;;;;2
Q20;2013;750829053;750000655;M1110;;;;;;;0;2;;;;;;;;;;;;;2
Q20;2013;750829053;750000655;M9999;;;;;;;0;2;;;;;;;;;;;;;2
Q20;2013;750831067;750831059;M1000;;;;;1;1;;;;;;;;;;;;;;;2
Q20;2013;750831067;750831059;M1110;;;;;1;1;;;;;;;;;;;;;;;2
Q20;2013;750831067;750831059;M9999;;;;;1;1;;;;;;;;;;;;;;;2
Q20;2013;750832750;750719403;M3000;1;;;;;;;;0.1;;;;;;;;;;1;0.1;
Q20;2013;750832750;750719403;M3020;1;;;;;;;;0.1;;;;;;;;;;1;0.1;
Q20;2013;750832750;750719403;M9999;1;;;;;;;;0.1;;;;;;;;;;1;0.1;
Q20;2013;760000018;760780023;M1000;27;26;18;10;;;;;40.65;34.58;;48.17;12.99;;3.65;10.42;;;81;75.23;
Q20;2013;760000018;760780023;M1010;5;2;5;2;;;;;12.02;7.09;;12.1;2.83;;2;2.18;;;14;19.11;
Q20;2013;760000018;760780023;M1020;;;1;;;;;;0.2;;;;;;0.2;;;;1;0.2;
Q20;2013;760000018;760780023;M1030;4;2;1;1;;;;;5.95;3.27;;5.3;1.83;;;2.09;;;8;9.22;
Q20;2013;760000018;760780023;M1031;3;1;;;;;;;2;0.69;;1;0.5;;;1.19;;;4;2.69;
Q20;2013;760000018;760780023;M1040;4;1;3;;;;;;4.15;1;;1.57;3;;0.25;0.33;;;8;5.15;
Q20;2013;760000018;760780023;M1070;;1;;1;;;;;;1.97;;0.97;1;;;;;;2;1.97;
Q20;2013;760000018;760780023;M1090;;3;1;1;;;;;0.1;3.8;;2.8;1;;0.1;;;;5;3.9;
Q20;2013;760000018;760780023;M1100;1;;;1;;;;;1;1;;1;0.83;;;0.17;;;2;2;
Q20;2013;760000018;760780023;M1110;2;2;;;;;;;2.67;1.17;;3.67;0.17;;;;;;4;3.84;
Q20;2013;760000018;760780023;M1120;;;1;;;;;;0.6;;;0.6;;;;;;;1;0.6;
Q20;2013;760000018;760780023;M1130;;;1;;;;;;0.4;;;;;;0.4;;;;1;0.4;
Q20;2013;760000018;760780023;M1140;2;3;;;;;;;2.14;2.17;;4.08;0.17;;;0.06;;;5;4.31;
Q20;2013;760000018;760780023;M1150;1;3;1;1;;;;;1.5;3.3;;3.5;;;;1.3;;;6;4.8;
Q20;2013;760000018;760780023;M1160;;2;2;1;;;;;1.54;2.73;;1.98;;;0.47;1.82;;;5;4.27;
Q20;2013;760000018;760780023;M1180;2;2;;;;;;;2.35;1.59;;1.97;0.83;;0.03;1.11;;;4;3.94;
Q20;2013;760000018;760780023;M1190;;1;;1;;;;;;1.8;;0.8;0.83;;;0.17;;;2;1.8;
Q20;2013;760000018;760780023;M1200;;1;2;1;;;;;0.2;1;;1;;;0.2;;;;4;1.2;
Q20;2013;760000018;760780023;M1320;2;2;;;;;;;2.83;2;;4.83;;;;;;;4;4.83;
Q20;2013;760000018;760780023;M1330;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;760000018;760780023;M2010;1;;;;;;;;1;;;;;;1;;;;1;1;
Q20;2013;760000018;760780023;M2020;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;760000018;760780023;M2030;2;1;;;;;;;2;1;;1;;;0.42;1.58;;;3;3;
Q20;2013;760000018;760780023;M2050;6;;;;;;;;5.92;;;4;1.84;;0.08;;;;6;5.92;
Q20;2013;760000018;760780023;M2070;;;2;;;;;;0.2;;;;;;0.2;;;;2;0.2;
Q20;2013;760000018;760780023;M2080;1;1;1;1;;;;;1.1;1.63;;1;1.1;;;0.63;;;4;2.73;
Q20;2013;760000018;760780023;M2100;1;;1;;;;;;1.03;;;1;0.03;;;;;;2;1.03;
Q20;2013;760000018;760780023;M2120;1;1;;;;;;;1.8;1;;2.67;;;;0.13;;;2;2.8;
Q20;2013;760000018;760780023;M2130;1;;;;;;;;1;;;0.58;;;;0.42;;;1;1;
Q20;2013;760000018;760780023;M3012;2;2;;1;;;;;1.67;2.49;;3.99;0.17;;;;;;5;4.16;
Q20;2013;760000018;760780023;M3020;6;4;;1;;;;;6;5.12;;6.92;0.83;;1.2;2.17;;;11;11.12;
Q20;2013;760000018;760780023;M3030;;;1;;;;;;0.2;;;;;;0.2;;;;1;0.2;
Q20;2013;760000018;760780023;M3040;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;760000018;760780023;M3050;2;3;;;;;;;2;3;;5;;;;;;;5;5;
Q20;2013;760000018;760780023;M3060;;;;;;;;;0.18;;;;;;;0.18;;;;0.18;
Q20;2013;760000018;760780023;M3070;;;;1;;;;;;0.8;;0.8;;;;;;;1;0.8;
Q20;2013;760000018;760780023;M9999;52;38;23;14;;;;;66.75;49.62;;77.13;16.96;;6.75;15.53;;;127;116.37;
Q20;2013;760000026;760780031;M3000;;;1;1;;;12;3;0.2;0.02;;;;;;0.22;;;2;0.22;15
Q20;2013;760000026;760780031;M3060;;;;1;;;;;;0.02;;;;;;0.02;;;1;0.02;
Q20;2013;760000026;760780031;M3070;;;1;;;;12;3;0.2;;;;;;;0.2;;;1;0.2;15
Q20;2013;760000026;760780031;M9999;;;1;1;;;12;3;0.2;0.02;;;;;;0.22;;;2;0.22;15
Q20;2013;760000034;760780049;M1000;3;1;;;;;;;2;0.45;;;;;2.45;;;;4;2.45;
Q20;2013;760000034;760780049;M1010;2;1;;;;;;;1;0.45;;;;;1.45;;;;3;1.45;
Q20;2013;760000034;760780049;M1320;1;;;;;;;;1;;;;;;1;;;;1;1;
Q20;2013;760000034;760780049;M9999;3;1;;;;;;;2;0.45;;;;;2.45;;;;4;2.45;
Q20;2013;760000042;760780056;M1000;4;1;3;3;;;13;5;3.7;1.5;;2.3;;;2.9;;;;11;5.2;18
Q20;2013;760000042;760780056;M1010;3;1;;1;;;13;5;2.4;1.3;;1.2;;;2.5;;;;5;3.7;18
Q20;2013;760000042;760780056;M1040;;;1;;;;;;0.1;;;0.1;;;;;;;1;0.1;
Q20;2013;760000042;760780056;M1160;;;2;2;;;;;0.2;0.2;;;;;0.4;;;;4;0.4;
Q20;2013;760000042;760780056;M1320;1;;;;;;;;1;;;1;;;;;;;1;1;
Q20;2013;760000042;760780056;M2050;;;1;;;;;;0.1;;;0.1;;;;;;;1;0.1;
Q20;2013;760000042;760780056;M2080;;;1;;;;;;0.4;;;0.4;;;;;;;1;0.4;
Q20;2013;760000042;760780056;M2100;;;1;;;;;;0.1;;;0.1;;;;;;;1;0.1;
Q20;2013;760000042;760780056;M3050;;1;;;;;;;;0.8;;0.8;;;;;;;1;0.8;
Q20;2013;760000042;760780056;M9999;4;2;6;3;;;13;5;4.3;2.3;;3.7;;;2.9;;;;15;6.6;18
Q20;2013;760000059;760780064;M1000;1;;;1;;;;;1;0.9;;1;;;;0.9;;;2;1.9;
Q20;2013;760000059;760780064;M1010;1;;;1;;;;;1;0.9;;1;;;;0.9;;;2;1.9;
Q20;2013;760000059;760780064;M3050;;;;1;;;;;;0.98;;0.98;;;;;;;1;0.98;
Q20;2013;760000059;760780064;M9999;1;;;2;;;;;1;1.88;;1.98;;;;0.9;;;3;2.88;
Q20;2013;760000133;760780213;M1000;3;1;;;;;;;1.86;1.31;;3.17;;;;;;;4;3.17;
Q20;2013;760000133;760780213;M1010;3;1;;;;;;;1.86;1.31;;3.17;;;;;;;4;3.17;
Q20;2013;760000133;760780213;M3050;;2;;1;;;;;;1.73;;0.6;;;1;0.13;;;3;1.73;
Q20;2013;760000133;760780213;M3060;;;;1;;;;;;0.2;;;;;;0.2;;;1;0.2;
Q20;2013;760000133;760780213;M3070;;;;1;;;;;;0.1;;;;;;0.1;;;1;0.1;
Q20;2013;760000133;760780213;M9999;3;3;;3;;;;;1.86;3.34;;3.77;;;1;0.43;1.9;0.7;9;5.2;
Q20;2013;760000141;760780239;M1000;6;8;1;2;;;;;6.34;6.19;0.5;7.4;0.56;0.08;2.99;1;;;17;12.53;
Q20;2013;760000141;760780239;M1010;1;1;;1;;;;;1;0.67;;1;;;0.67;;;;3;1.67;
Q20;2013;760000141;760780239;M1040;;1;;;;;;;;0.74;;;0.56;;0.18;;;;1;0.74;
Q20;2013;760000141;760780239;M1050;;;1;;;;;;0.8;;;;;;0.8;;;;1;0.8;
Q20;2013;760000141;760780239;M1090;;;;;;;;;0.04;;;;;;0.04;;;;;0.04;
Q20;2013;760000141;760780239;M1100;1;1;;;;;;;0.5;0.08;0.5;;;0.08;;;;;2;0.58;
Q20;2013;760000141;760780239;M1140;;;;;;;;;;0.2;;0.2;;;;;;;;0.2;
Q20;2013;760000141;760780239;M1150;;;;1;;;;;;0.3;;;;;0.3;;;;1;0.3;
Q20;2013;760000141;760780239;M1160;1;;;;;;;;1;;;;;;1;;;;1;1;
Q20;2013;760000141;760780239;M1320;3;5;;;;;;;3;4.2;;6.2;;;;1;;;8;7.2;
Q20;2013;760000141;760780239;M2020;;;3;;;;;;0.3;;;;;;0.3;;;;3;0.3;
Q20;2013;760000141;760780239;M2030;;;1;;;;;;0.98;;;;;;0.98;;;;1;0.98;
Q20;2013;760000141;760780239;M2050;;;1;;;;;;0.1;;;;;;0.1;;;;1;0.1;
Q20;2013;760000141;760780239;M2080;;;1;;;;;;0.1;;;;;;0.1;;;;1;0.1;
Q20;2013;760000141;760780239;M3020;;;1;;;;;;0.2;;;;;;0.2;;;;1;0.2;
Q20;2013;760000141;760780239;M3030;2;1;5;2;;;;;3.12;0.82;;1;;;1.14;1.8;;;10;3.94;
Q20;2013;760000141;760780239;M3060;;;1;;;;;;0.4;;;;;;;0.4;;;1;0.4;
Q20;2013;760000141;760780239;M3070;;;1;1;;;;;0.5;0.8;;0.7;;;0.6;;;;2;1.3;
Q20;2013;760000141;760780239;M9999;8;9;15;5;;;;;12.04;7.81;0.5;9.1;0.56;0.08;6.41;3.2;;;37;19.85;
Q20;2013;760000158;760780239;M1000;162;149;77;84;;;;;156.47;166.88;24.85;176.65;46.46;20.01;35.49;19.89;;;472;323.35;
Q20;2013;760000158;760780239;M1010;28;29;23;18;;;;;34.28;33.25;;34.14;14.45;2.42;11.7;4.82;;;98;67.53;
Q20;2013;760000158;760780239;M1020;4;6;2;4;;;;;3.8;6.5;1.5;6.04;;0.5;1.8;0.46;;;16;10.3;
Q20;2013;760000158;760780239;M1030;46;29;3;2;;;;;43.55;31.37;2.86;53.28;10.19;3;2.13;3.46;;;80;74.92;
Q20;2013;760000158;760780239;M1031;4;3;;;;;;;3.5;2.5;1;5;;;;;;;7;6;
Q20;2013;760000158;760780239;M1040;12;4;11;5;;;;;11.61;7.43;2;9.38;1.83;1.92;3.48;0.43;;;32;19.04;
Q20;2013;760000158;760780239;M1050;2;6;4;6;;;;;3.43;6.58;1;4.07;2;1;1.94;;;;18;10.01;
Q20;2013;760000158;760780239;M1070;;1;;1;;;;;;2.17;;1.16;0.76;;0.25;;;;2;2.17;
Q20;2013;760000158;760780239;M1090;11;11;7;5;;;;;10.43;10.53;3;6.2;3.14;1.81;4.43;2.38;;;34;20.96;
Q20;2013;760000158;760780239;M1100;1;3;;;;;;;0.5;1.66;0.5;;0.16;0.5;;1;;;4;2.16;
Q20;2013;760000158;760780239;M1110;1;2;;1;;;;;;2.83;;1.6;1.23;;;;;;4;2.83;
Q20;2013;760000158;760780239;M1120;14;5;7;5;;;;;10.61;4.77;1.82;7.22;0.33;2.58;2.43;1;;;31;15.38;
Q20;2013;760000158;760780239;M1140;10;22;2;7;;;;;10.02;21.57;2.5;17.87;6.38;2.94;0.59;1.31;;;41;31.59;
Q20;2013;760000158;760780239;M1150;4;4;4;5;;;;;4.62;4.68;0.5;3.46;1.79;1;1.75;0.8;;;17;9.3;
