FI;GRP;RS;FI_ET;RS_ET;BOR;an;FI_EJ
270000573;14;NOUVEL HOPITAL DE NAVARRE;270025794;CENTRE D'ACCUEIL ET D'URGENCES (CAC);STB;2013;270000219
270000573;14;NOUVEL HOPITAL DE NAVARRE;270026867;EQUIPE MOBILE PSYCHIATRIQUE PERS AGEES;STB;2013;270000219
270000573;14;NOUVEL HOPITAL DE NAVARRE;270026875;EQUIPE PASS-PSY NH DE NAVARRE;STB;2013;270000219
270000573;14;NOUVEL HOPITAL DE NAVARRE;270026883;EQUIPE DE LIAISONS SOINS EN ADDICTO;STB;2013;270000219
270000573;14;NOUVEL HOPITAL DE NAVARRE;270026909;EQUIPE MOBILE DEPART. ADOLESCENTS;STB;2013;270000219
270000573;14;NOUVEL HOPITAL DE NAVARRE;270027303;UNITE PSY HOSP. COURTE DUREE (UPHCD)NH;STB;2013;270000219
270003924;4;CENTRE SSR MARTOT CHI ELBEUF;;;STB;2013;760024042
270025984;15;CLINIQUE DE LA MARE Ô DANS;;;STB;2013;310021175
280000043;4;CH CHARTRES - HÔTEL DIEU;;;STB;2013;280000134
280000050;4;CH BONNEVAL;280005042;H.J-ENFANTS-BONNEVAL;STB;2013;280000142
280000050;4;CH BONNEVAL;280005067;H.J- BAINS DOUCHES-BONNEVAL;STB;2013;280000142
280000050;4;CH BONNEVAL;280005075;CENTRE ACCUEIL THERAPEUTHIQUE TP;STB;2013;280000142
280000050;4;CH BONNEVAL;280005083;CENTRE ACCUEIL THERAPEUTHIQUE;STB;2013;280000142
280000050;4;CH BONNEVAL;280005091;CENTRE ACCUEIL THERAPEUTIQUE T.P;STB;2013;280000142
280000050;4;CH BONNEVAL;280005117;CENTRE ACCUEIL THERAPEUTIQUE;STB;2013;280000142
280000050;4;CH BONNEVAL;280005125;CENTRE ACCUEIL THERAPEUTIQUE;STB;2013;280000142
280000050;4;CH BONNEVAL;280005133;CENTRE ACCUEIL THERAPEUTIQUE;STB;2013;280000142
280000050;4;CH BONNEVAL;280006263;CH HENRI EY-SITE MORANCEZ;STB;2013;280000142
280000050;4;CH BONNEVAL;280006750;HOPITAL JOUR MUTUALISE -LA PARENTHESE-;STB;2013;280000142
280000050;4;CH BONNEVAL;280505918;H.JBONNEVAL;STB;2013;280000142
280000050;4;CH BONNEVAL;280505926;APPARTEMENT THERAPEUTIQUE(SR C);STB;2013;280000142
280000050;4;CH BONNEVAL;280505934;APPART.THER BONNEVAL;STB;2013;280000142
280000050;4;CH BONNEVAL;280505942;APPARTEMENT THERAPEUTIQUE(SR D);STB;2013;280000142
280000050;4;CH BONNEVAL;280505959;APPARTEMENT THERAPEUTIQUE;STB;2013;280000142
280000050;4;CH BONNEVAL;280505967;APPARTEMENT THERAPEUTIQUE;STB;2013;280000142
280000084;4;CH DREUX;;;STB;2013;280000183
280000100;4;CH DE LA LOUPE;;;STB;2013;280000225
280000662;4;CH CHATEAUDUN;;;STB;2013;280500075
280000696;14;CH CHARTRES - VAL DE L'EURE;;;STB;2013;280000134
280502998;4;CH NOGENT LE ROTROU - NOUVEL HÔPITAL;;;STB;2013;280000589
280504267;4;CH CHARTRES LOUIS PASTEUR-LE COUDRAY;;;STB;2013;280000134
290000025;4;CHIC  - QUIMPER -;;;STB;2013;290020700
290000033;4;C.H. DES PAYS DE MORLAIX;290004159;CENTRE DE ROZ-AR-SCOUR;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290016690;HOPITAL DE JOUR POUR ENFANTS - CARHAIX;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290016708;HOPITAL DE JOUR POUR ENFANTS- LESNEVEN;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290016716;HOPITAL DE JOUR DE MORLAIX;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290016724;HOPITAL DE JOUR SAINT POL DE LEON;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290016740;HOPITAL DE JOUR LANDIVISIAU;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290018357;CMP / CATTP DE LESNEVEN;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290024082;HOPITAL DE JOUR TY GUEN;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290024090;HOPITAL DE JOUR HENT TREUZ;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290024140;HOPITAL DE JOUR JEAN BART;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290024157;HOPITAL DE JOUR DE PLOUVORN;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290024165;CMP / CATTP DE ST MARTIN DES CHAMPS;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290024181;CMP / CATTP DE SAINT PAUL DE LEON;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290024207;HOPITAL DE JOUR DE CARHAIX-PLOUGUER;STB;2013;290021542
290000033;4;C.H. DES PAYS DE MORLAIX;290024223;CMP / CATTP CARHAIX-PLOUGUER;STB;2013;290021542
290000058;4;CHRU HOPITAL MORVAN;;;STB;2013;290000017
290000066;4;CENTRE HOSPITALIER CONCARNEAU;;;STB;2013;290020700
290000173;4;CH FERDINAND GRALL LANDERNEAU;290029818;CMP / CATTP;STB;2013;290000041
290000173;4;CH FERDINAND GRALL LANDERNEAU;290029859;CMP / CATTP;STB;2013;290000041
290000173;4;CH FERDINAND GRALL LANDERNEAU;290029909;CMP / CATTP;STB;2013;290000041
290000173;4;CH FERDINAND GRALL LANDERNEAU;290029958;HOPITAL DE JOUR LA PIERRE DE LUNE;STB;2013;290000041
290000181;4;CENTRE HOSPITALIER DOUARNENEZ;;;STB;2013;290000074
290000256;4;CENTRE HOSPITALIER DE CARHAIX;;;STB;2013;290000017
290000272;4;CENTRE HOSPITALIER CROZON;;;STB;2013;290000090
290000322;4;CENTRE HOSPITALIER LESNEVEN;;;STB;2013;290000108
290000363;15;SAS CLINEA;;;STB;2013;750043994
290000389;4;CENTRE HOSPITALIER LANMEUR;;;STB;2013;290000116
290000553;4;CENTRE MEDICAL -LE GUERVENAN-;;;STB;2013;290021542
290000736;15;CLINIQUE DE L'IROISE;;;STB;2013;290000991
290000744;15;CLINIQUE DE PEN AN DALAR;;;STB;2013;290001007
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290014935;HOPITAL DE JOUR CMP STERHEOL;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290014943;CENTRE D'AIDE MEDICO-PSYCHOLOGIQUE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016765;HOPITAL DE JOUR KERMOYSAN;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016773;HOPITAL DE JOUR -INTERMEDE-;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016781;CENTRE D'ACCUEIL DES URGENCES;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016807;HOPITAL DE JOUR L'ADRET;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016823;CENTRE DE CONSULTATION ADULTES;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016831;HOPITAL DE JOUR INFANTO-JUVENILE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016849;CAMP /CMP BRIEC;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016856;HOPITAL DE JOUR SAINT EXUPERY;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016864;HOPITAL DE JOUR LE LIDAPS À CONCARNEAU;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016872;CTRE DE CONSULTATION INFANTO-JUVENILE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016880;HOPITAL DE JOUR DE DOUARNENEZ;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016898;CTRE DE CONSULTATION INFANTO-JUVENILE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016906;CENTRE DE CONSULTATION KERMOR;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016914;HOPITAL DE JOUR KERHALEG;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016922;CTRE DE CONSULTATION INFANTO-JUVENILE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290016948;CTRE DE CONSULTATION INFANTO-JUVENILE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290017326;ATELIER THERAPEUTIQUE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290018258;HOPITAL DE JOUR INFANTO-JUVENILE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290018274;CLASSE D'ADAPTATION DU ROUILLEN;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290018282;CLINIQUE DE L'ODET;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290024314;APPARTEMENT THERAPEUTIQUE LES VERDIERS;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290028679;MAISON THERAPEUT COLLEGIENS ET LYCEENS;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030089;HOPITAL DE JOUR TREOUGUY;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030139;CMP /CAMP KERARTHUR;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030212;CTRE DE CONSULTATION INFANTO-JUVENILE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030220;HOPITAL DE JOUR -BANINE-;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030238;HOPITAL DE JOUR LES RAINETTES;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030246;CTRE DE CONSULTATION INFANTO-JUVENILE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030253;CENTRE DE CONSULTATION ADULTES;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030261;CMP / CAMP L'HIPPODROME;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030279;APPARTEMENT THERAPEUTIQUE -VALMIER-;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030287;APPARTEMENT THERAPEUTIQUE ST VINCENT;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030295;APPARTEMENT THERAPEUTIQUE -CADORET-;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030303;CMP / CAMP -LUDUDU-;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030311;CMP / CAMP -LE DEAN-;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030329;HOPITAL DE JOUR L'HERMINE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030337;ATELIER THERAPEUTIQUE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030345;LA CANOPEE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030527;CONSULTATION COUPLE ET FAMILLE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290030543;HOPITAL DE JOUR L'ESTRAN DE CONCARNEAU;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031095;CATTP D'AUDIERNE;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031103;CATTP DE BRIEC;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031111;HAD DE BRIEC;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031145;CAMP DE KERARTHUR;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031152;CATTP DE KERARTHUR;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031160;HAD DE KERARTHUR;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031178;HAD - LA TOULINE -;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031186;CENTRE  - CAP VERT -;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031194;CAMP DE L'HIPPODROME;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031202;CATTP DE L'HIPPODROME;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031210;CAMP DE LUDUDU;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031228;CATTP DE LUDUDU;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031236;CAMP LE DEAN;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031244;CATTP LE DEAN;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290031251;CATTP DE SCAER;STB;2013;290000298
290000918;14;ETAB PUBLIC SANTE MENTALE GOURMELEN;290032770;APPARTEMENT THÉRAPEUTIQUE LA TOULINE;STB;2013;290000298
290000934;4;C.H DE QUIMPERLE SITE LA VILLENEUVE;;;STB;2013;290000306
290001015;4;CENTRE HOSPITALIER ST RENAN;;;STB;2013;290000751
290003995;14;HOPITAL de KERGLANCHARD;290018423;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;290000306
290004324;4;CHRU HOPITAL CAVALE BLANCHE;;;STB;2013;290000017
290004340;14;HOP. DE BOHARS (ANN.CHU BREST);290006121;FOYER DE POST-CURE-AN AVEL VOR-;STB;2013;290000017
290004340;14;HOP. DE BOHARS (ANN.CHU BREST);290008796;CENTRE PSYCHOTHERAPIQUE WINNICOTT;STB;2013;290000017
290004340;14;HOP. DE BOHARS (ANN.CHU BREST);290030360;CTRE D'ACCUEIL THERAPEUTIQUE -ESTRAN-;STB;2013;290000017
290004340;14;HOP. DE BOHARS (ANN.CHU BREST);290030378;CENTRE D'ACCUEIL THERAPEUTIQUE;STB;2013;290000017
290004340;14;HOP. DE BOHARS (ANN.CHU BREST);290030386;CENTRE MEDICO-PSYCHOLOGIQUE;STB;2013;290000017
290004340;14;HOP. DE BOHARS (ANN.CHU BREST);290030402;CENTRE D'ACCUEIL THERAPEUTIQUE;STB;2013;290000017
290004340;14;HOP. DE BOHARS (ANN.CHU BREST);290030428;HOPITAL DE JOUR;STB;2013;290000017
290004340;14;HOP. DE BOHARS (ANN.CHU BREST);290030436;HOPITAL DE JOUR;STB;2013;290000017
290004365;4;CENTRE DE CURE MED.& CONVALESC.;;;STB;2013;290000017
290005826;4;CTRE MOYEN SEJOUR LAENNEC;;;STB;2013;290020700
290008291;4;USLD CH DE MORLAIX;;;STB;2013;290021542
290008853;4;CTRE DE LONG SEJOUR - CH DOUARNENEZ;;;STB;2013;290000074
290014687;4;CTRE DE LONG SEJOUR - CH QUIMPERLE;;;STB;2013;290000306
290017599;4;CTRE LONG SEJOUR CONCARNEAU - CHIC;;;STB;2013;290020700
290017946;4;CTRE LONG SEJOUR BOHARS - CHRU BREST;;;STB;2013;290000017
290020841;4;USLD TREOUGUY - PONT L'ABBE;;;STB;2013;290000298
290023605;4;USLD CH MORLAIX SITE DE PLOUGONVEN;;;STB;2013;290021542
290024462;4;RESIDENCE DE KERFILY - EPMS GOURMELEN;;;STB;2013;290000298
290025113;4;LONG SEJOUR TY CREAC'H - CHIC QUIMPER;;;STB;2013;290020700
290025147;4;LONG SEJOUR TY GLAZIK - CHIC QUIMPER;;;STB;2013;290020700
290029982;4;SMUR SITE CH DOUARNENEZ - CHIC;;;STB;2013;290020700
2A0000022;4;CH ND LA MISERICORDE;;;STB;2013;2A0000014
2A0000212;4;HOPITAL LOCAL DE BONIFACIO;;;STB;2013;2A0000170
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0003042;DISPENSAIRE HYGIENE MENTALE;STB;2013;2A0000386
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0003083;CENTRE MEDICO PSYCHOLOGIQUE;STB;2013;2A0000386
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0005013;CENTRE DE JOUR SECTEUR SUD;STB;2013;2A0000386
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0005021;CENTRE DE JOUR SECTEUR NORD;STB;2013;2A0000386
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0005039;CASA ZITTELINA;STB;2013;2A0000386
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0005047;U LARICCIO SECTEUR ENFANTS;STB;2013;2A0000386
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0005054;CENTRE MEDICOP SYCHOLOGIQUE;STB;2013;2A0000386
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0022588;DISPENSAIRE HYG MENT SAMPOLO;STB;2013;2A0000386
2A0000287;4;CENTRE HOSPITALIER DE CASTELLUCCIO;2A0022653;DISPENSAIRE HYGIENE MENTALE;STB;2013;2A0000386
2A0002614;4;HOPITAL LOCAL DE SARTENE;;;STB;2013;2A0002606
2A0003125;4;ANTENNE DU SMUR  SARTENE;;;STB;2013;2A0000014
2A0003133;4;ANTENNE DU SMUR PORTO VECCHIO;;;STB;2013;2A0000014
2A0003141;4;ANTENNE DU SMUR  BONIFACIO;;;STB;2013;2A0000014
2A0023271;4;USLD D' AJACCIO;;;STB;2013;2A0000014
2B0000012;4;CENTRE HOSPITALIER DE BASTIA;2B0003131;CMP DE GHISONACCIA;STB;2013;2B0000020
2B0000012;4;CENTRE HOSPITALIER DE BASTIA;2B0003214;CMP D ILE ROUSSE;STB;2013;2B0000020
2B0000012;4;CENTRE HOSPITALIER DE BASTIA;2B0003446;HOPITAL DE JOUR DE PEDO PSY;STB;2013;2B0000020
2B0000012;4;CENTRE HOSPITALIER DE BASTIA;2B0004196;CMP DE CORTE;STB;2013;2B0000020
2B0000012;4;CENTRE HOSPITALIER DE BASTIA;2B0004485;CENTRE PSYCHO THERAPIQUE;STB;2013;2B0000020
2B0000012;4;CENTRE HOSPITALIER DE BASTIA;2B0004501;CMP  DE BASTIA  SUD;STB;2013;2B0000020
2B0000038;4;CH CORTE;;;STB;2013;2B0004246
2B0003016;15;CLINIQUE DU CAP;;;STB;2013;2B0003990
2B0003420;4;ANTENNE MEDICALE DE CALVI;;;STB;2013;2B0000020
2B0003917;15;CENTRE JOUR -VILLA SAN ORNELLO-;;;STB;2013;2B0003891
2B0004089;4;USLD CENTRE HOSPITALIER BASTIA;;;STB;2013;2B0000020
2B0004113;15;CLINIQUE -SAN ORNELLO-;;;STB;2013;2B0000467
2B0004907;4;ANTENNE SMUR DE CORTE;;;STB;2013;2B0000020
2B0005359;4;CH CALVI;;;STB;2013;2B0005342
2B0005409;4;ANTENNE SMUR GHISONACCIA;;;STB;2013;2B0000020
300000023;4;CENTRE HOSPITALIER ALES-CEVENNES;300782364;UNITE DE SOINS NORMALISES PSYCHIATRIE;STB;2013;300780046
300000023;4;CENTRE HOSPITALIER ALES-CEVENNES;300784741;SERVICE PEDO-PSYCHIATRIE MAISON LUNE;STB;2013;300780046
300000023;4;CENTRE HOSPITALIER ALES-CEVENNES;300786779;CMPEA INFANTO JUVENILE SAINT AMBROIX;STB;2013;300780046
300000031;4;CENTRE HOSPITALIER LOUIS PASTEUR;;;STB;2013;300780053
300000056;4;CENTRE HOSPITALIER PONT SAINT ESPRIT;;;STB;2013;300780079
300000064;4;CENTRE HOSPITALIER UZES;;;STB;2013;300780087
300000072;4;CENTRE HOSPITALIER DU VIGAN;;;STB;2013;300780095
300000080;14;CENTRE HOSPITALIER LE MAS CAREIRON;300012572;UNITE HOSPITALISATION COMPLETE CH UZES;STB;2013;300780103
300000080;14;CENTRE HOSPITALIER LE MAS CAREIRON;300014453;HJ PSYCHIATRIE ADULTES ZARIFIAN;STB;2013;300780103
300000080;14;CENTRE HOSPITALIER LE MAS CAREIRON;300014461;HJ PSYCHIATRIE ADULTES TOSQUELLES;STB;2013;300780103
300000080;14;CENTRE HOSPITALIER LE MAS CAREIRON;300014479;HJ PSYCHIATRIE INFANTO JUV GAMBETTA;STB;2013;300780103
300000080;14;CENTRE HOSPITALIER LE MAS CAREIRON;300014487;HJ PSYCHIATRIE INFANTO JUV MONTAGNETTE;STB;2013;300780103
300000080;14;CENTRE HOSPITALIER LE MAS CAREIRON;300014495;HJ PSYCHIATRIE INFANTO CHEVREFEUILLES;STB;2013;300780103
300000080;14;CENTRE HOSPITALIER LE MAS CAREIRON;300014503;HJ PSYCHIATRIE ADULTES TONY LAINE;STB;2013;300780103
300000080;14;CENTRE HOSPITALIER LE MAS CAREIRON;340787076;CENTRE MEDICO-PSY ADULTES GANGES;STB;2013;300780103
300000296;5;ASSOCIATION ESCALIERES;300002896;SECTION PEDO-PSY LE BOSQUET;STB;2013;
300000296;5;ASSOCIATION ESCALIERES;300786753;C.M.P.I.;STB;2013;
300000478;4;CENTRE HOSPITALIER LES CHATAIGNIERS;;;STB;2013;300781010
300002128;15;ASS.VICTIMES MALADIES TROPICALES;;;STB;2013;300000247
300002805;4;CENTRE RAYMOND RUFFI CHU NIMES;;;STB;2013;300780038
300003308;14;UNITE DEPARTEMENTALE HOSPIT. PSY;300016680;HJ PSY INFANTO JUV MONTAURY CHU NIMES;STB;2013;300780038
300003308;14;UNITE DEPARTEMENTALE HOSPIT. PSY;300016698;HJ PSY INFANTO JUVENILE VAUVERT;STB;2013;300780038
300003308;14;UNITE DEPARTEMENTALE HOSPIT. PSY;300782166;HJ CENTRE PEDO PSYCHIATRIE CHU NIMES;STB;2013;300780038
300003308;14;UNITE DEPARTEMENTALE HOSPIT. PSY;300786746;CMPI MIREILLE DE LA CRAU MAS DE MINGUE;STB;2013;300780038
300012481;4;USLD RÉSIDENCE DES CIGALES;;;STB;2013;300780046
300012499;4;USLD LA ROSE DES VENTS;;;STB;2013;300780046
300013786;4;HAD CHU DE NÎMES  ALES;;;STB;2013;300780038
300780210;15;CLINIQUE BELLERIVE;;;STB;2013;300000148
300780244;15;CLINIQUE DU PONT DU GARD;;;STB;2013;300000171
300780251;15;CLINIQUE NEURO-PSYCHIATRIQUE QUISSAC;;;STB;2013;300000189
300780269;15;CLINIQUE LES SOPHORAS;;;STB;2013;300000197
300780384;15;CENTRE PROTECTION INFANTILE MONTAURY;;;STB;2013;750721334
300780764;15;CENTRE DE POST-CURE DU PEYRON;;;STB;2013;300000429
300781424;15;SAS CLINIQUE DU MONT DUPLAN;;;STB;2013;300000692
300782117;4;GROUPE HOSPITALIER CAREMEAU CHU NIMES;;;STB;2013;300780038
300782125;4;CTRE SOINS PERSON.AGEES SERRE-CAVALIER;;;STB;2013;300780038
300782141;4;CENTRE MEDICAL GRAU-DU-ROI CHU NIMES;;;STB;2013;300780038
300786787;15;C.M.P.I. DU VIGAN;;;STB;2013;300000387
310000013;4;CTRE CONVAL ET GERONTO DE LUCHON;;;STB;2013;310180013
310000310;4;CENTRE HOSPITALIER COMMINGES PYRENEES;;;STB;2013;310780671
310000336;4;C.H. (EX H.L.) DE REVEL;;;STB;2013;310780713
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310003124;CMP VILLENEUVE CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310003132;CMP MARENGO CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310003140;CATTP MARENGO CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310012919;APPARTEMENT THERAPEUTIQUE CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310012968;APPARTEMENT THERAPEUTIQUE CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310013008;APPARTEMENT THERAPEUTIQUE CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310013099;HOPITAL DE JOUR CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310013149;HOPITAL DE JOUR PORT SAINT SAUVEUR;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310013198;HOPITAL DE JOUR ST SERNIN;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310013248;HOPITAL DE JOUR MAIGNAN;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310013289;HOPITAL DE JOUR D'ORBESSON;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310014949;HOPITAL DE JOUR MURET;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310014998;HOPITAL DE JOUR PINS JUSTARET;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310015078;HOPITAL DE JOUR LA PALOUMERE;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310016621;APPART THERA CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310018643;CENTRE DE CRISE CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020524;CENTRE DE POSTE CURE SAINT SERNIN;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020573;HOPITAL DE JOUR CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020631;HOPITAL DE JOUR POUR ADOS;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020839;CATTP RECIFS CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020847;CATTP BUZET CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020854;CATTP AUTERIVE CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020862;CATTP LEGUEVIN CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020870;CATTP VILLENEUVE CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310020920;HOPITAL DE JOUR POUR ADOLESCENTS;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310021613;CMP MURET CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310021621;CATTP MURET CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310021639;CMP VILLA ALBERT CH MARCHANT;STB;2013;310780754
310000369;14;CENTRE HOSPITALIER G. MARCHANT;310021647;CATTP VILLA ALBERT CH MARCHANT;STB;2013;310780754
